"Standard (Z) Score","Baseline: People","Crisis: People",Difference,"Percent Change","Region Name","Spaco Id",Geometry
-1.1701428942591,235.66797125503,218,-17.667971255034,-7.4652988156117,Sangole,1103060,"MULTIPOLYGON (((75.335728 17.259584999999998,75.33304799999999 17.266952,75.33148 17.269334999999998,75.32923699999999 17.271936,75.32699199999999 17.273671,75.326325 17.27692,75.32678299999999 17.279951999999998,75.32769499999999 17.284066,75.328617 17.292512,75.330213 17.300091,75.33113999999999 17.310052,75.33296399999999 17.319147,75.333204 17.324561,75.333462 17.336906,75.333254 17.343403,75.33281099999999 17.346003,75.328994 17.349470999999998,75.321803 17.354242,75.31663499999999 17.357927,75.313036 17.359013,75.308081 17.357717,75.303575 17.356421,75.301329 17.358372,75.299764 17.362488,75.29819499999999 17.365304,75.299348 17.376565,75.29947899999999 17.377522,75.300265 17.383278,75.300508 17.390636999999998,75.300508 17.390641,75.301643 17.394106,75.303906 17.399085,75.304819 17.404066,75.30415599999999 17.409046999999997,75.304171 17.415111,75.304631 17.419226,75.302616 17.423775,75.299019 17.426375999999998,75.295872 17.428760999999998,75.294533 17.433958999999998,75.292977 17.442406,75.291872 17.451286,75.290543 17.461032,75.288532 17.471469,75.287205 17.47836,75.285653 17.489404999999998,75.29040599999999 17.498932,75.290896 17.499921,75.29244299999999 17.503045,75.294934 17.508675,75.298103 17.514953,75.300366 17.5195,75.300322 17.523077999999998,75.29266 17.522216,75.290875 17.530013,75.290211 17.535428,75.287527 17.544308,75.281894 17.544311,75.279867 17.544528,75.27490999999999 17.544747,75.269954 17.545614999999998,75.265451 17.547349,75.260724 17.549733,75.25667399999999 17.55255,75.254875 17.554499,75.252849 17.555149999999998,75.24902 17.556017,75.24721799999999 17.556667,75.246558 17.56468,75.245027 17.564767,75.242728 17.564898,75.23912299999999 17.565548,75.236205 17.571612,75.233515 17.578758999999998,75.22630000000001 17.577461,75.219088 17.577246,75.210297 17.576597,75.205568 17.578329,75.201737 17.578763,75.197906 17.578979,75.19159599999999 17.578979,75.185962 17.579845,75.179654 17.580927,75.17447 17.580927,75.17151799999999 17.581332,75.169738 17.581576,75.16793899999999 17.584174,75.170874 17.587422999999998,75.172232 17.590888,75.17337599999999 17.601499,75.173161 17.60462,75.172494 17.614275,75.17317899999999 17.619688,75.162131 17.618387,75.151534 17.616868999999998,75.140712 17.615783,75.140495 17.621413,75.139371 17.623578,75.13126199999999 17.628771999999998,75.127432 17.630285999999998,75.127437 17.634617,75.128571 17.639381,75.129922 17.638082999999998,75.132176 17.638084,75.13307999999999 17.6396,75.133312 17.644797,75.13312599999999 17.655780999999998,75.13310299999999 17.657139,75.133112 17.663852,75.120265 17.668177,75.11553099999999 17.669473999999997,75.112147 17.668173,75.10673799999999 17.670119,75.096369 17.673144999999998,75.090957 17.673790999999998,75.089153 17.672924,75.088022 17.670108,75.08531599999999 17.670106999999998,75.08215899999999 17.669238999999997,75.081678 17.667030999999998,75.081026 17.664040999999997,75.08102099999999 17.658628,75.08124 17.653215,75.07605 17.648881,75.074468 17.645198999999998,75.072198 17.629391,75.070619 17.627658,75.066109 17.626355,75.062726 17.62527,75.05798999999999 17.623535,75.052352 17.620715999999998,75.045812 17.61703,75.039722 17.61356,75.031605 17.610739,75.02946 17.609956,75.025066 17.608351,75.01897799999999 17.605531,75.01446399999999 17.597082999999998,75.01062999999999 17.593615,75.004994 17.592309999999998,74.999134 17.592520999999998,74.996332 17.591594999999998,74.994889 17.591365,74.992481 17.589983,74.989836 17.589755,74.986229 17.589527999999998,74.982143 17.589764,74.978539 17.59046,74.975413 17.590232999999998,74.97420699999999 17.58908,74.97251899999999 17.587003,74.970356 17.587237,74.969853 17.587501,74.967715 17.588625,74.964835 17.590706,74.961879 17.591085,74.961192 17.586972,74.962532 17.581992,74.962524 17.578744999999998,74.962514 17.574848,74.961152 17.570953,74.960691 17.56684,74.966763 17.561638,74.969684 17.558604,74.97867699999999 17.550584,74.98182 17.546035,74.98474399999999 17.544083,74.98405799999999 17.540402999999998,74.982246 17.536725,74.97976299999999 17.534996,74.975702 17.533269,74.972768 17.531323999999998,74.968481 17.528948,74.965547 17.527219,74.962158 17.523543,74.955619 17.521385,74.951337 17.520955999999998,74.949534 17.520525,74.94637999999999 17.520744999999998,74.94412899999999 17.521397,74.94232199999999 17.519883,74.940966 17.518152999999998,74.93915799999999 17.515556999999998,74.937799 17.51296,74.939368 17.509279,74.943416 17.50646,74.946114 17.504293,74.948583 17.500609999999998,74.95150199999999 17.497142999999998,74.954425 17.494975,74.960944 17.48934,74.963409 17.484575,74.963993 17.48202,74.96430000000001 17.480677,74.965867 17.476995,74.967208 17.473097,74.968549 17.468982,74.97124199999999 17.465298,74.973491 17.463997,74.976192 17.463344,74.98069799999999 17.463988,74.985896 17.47026,74.990408 17.473067999999998,74.993343 17.475445999999998,74.99628 17.478472999999997,75.00245199999999 17.482158,75.011934 17.486242,75.02041799999999 17.490564,75.026658 17.494645,75.030151 17.496326,75.03239599999999 17.495608999999998,75.036632 17.490817,75.037877 17.48866,75.03961799999999 17.483147,75.04037199999999 17.479924,75.04135699999999 17.475714999999997,75.040601 17.468042999999998,75.03984799999999 17.463247,75.039346 17.45965,75.038096 17.456532,75.035099 17.452215,75.033599 17.448377,75.032596 17.442861999999998,75.03234499999999 17.440224999999998,75.03383199999999 17.431115,75.034077 17.426799,75.035072 17.423923,75.034819 17.420326,75.034318 17.417689,75.032321 17.41505,75.02882699999999 17.41217,75.026332 17.410251,75.023338 17.40857,75.019598 17.408566999999998,75.014862 17.409523,75.011872 17.411438,75.00887999999999 17.411915999999998,75.005888 17.411913,75.004142 17.411192,75.002895 17.409993,75.00164699999999 17.408793,74.999055 17.406779999999998,74.998153 17.406492999999998,74.994508 17.391776,74.998111 17.391771,74.999904 17.388882,75.005285 17.38137,75.006774 17.377326,75.008263 17.373283,75.00825499999999 17.370684999999998,75.006141 17.366357999999998,75.001328 17.362613,74.997117 17.359731999999997,74.98990599999999 17.356855,74.978482 17.350232,74.96975499999999 17.341872,74.966146 17.338991,74.966439 17.336392,74.966889 17.330330999999997,74.967018 17.328598,74.971209 17.325129,74.967587 17.317629,74.96239 17.300544,74.961531 17.297719999999998,74.95911199999999 17.291083999999998,74.955506 17.289068,74.942895 17.285331,74.936589 17.283029,74.93476 17.272351999999998,74.921262 17.273232999999998,74.91466299999999 17.273529,74.91046399999999 17.273822,74.90655799999999 17.271517,74.90264599999999 17.266614,74.89993799999999 17.263153,74.89962899999999 17.25969,74.89932 17.255938,74.898105 17.249878,74.897194 17.245549,74.89688699999999 17.242663,74.89778299999999 17.24093,74.897179 17.239199,74.894776 17.238046999999998,74.895073 17.236604,74.893867 17.234296,74.892366 17.233719999999998,74.889066 17.233435,74.886062 17.231417,74.884857 17.229398,74.88485399999999 17.227954999999998,74.885222 17.224996,74.88491599999999 17.222542999999998,74.881906 17.218215999999998,74.878911 17.219807,74.875913 17.220387,74.873509 17.218367999999998,74.875303 17.215913999999998,74.8738 17.214472,74.876639 17.210573,74.875888 17.209996,74.87528999999999 17.210573999999998,74.87079899999999 17.213753,74.869449 17.213465,74.866905 17.215632,74.865102 17.214479,74.863304 17.215058,74.86165199999999 17.214049,74.858802 17.213618999999998,74.857963 17.213418,74.856402 17.213044,74.854451 17.212467999999998,74.8519 17.211748999999998,74.84845 17.211318,74.848298 17.210164,74.848745 17.209009,74.85069399999999 17.208863,74.85189299999999 17.208285,74.850838 17.205977,74.849334 17.204247,74.850083 17.203957,74.852336 17.205543,74.854289 17.207273,74.85654099999999 17.208281,74.85848899999999 17.207558,74.856533 17.204962,74.85803 17.203661999999998,74.859832 17.204959,74.86103899999999 17.208133,74.861941 17.208997999999998,74.862691 17.209142,74.86478799999999 17.208274,74.862681 17.204812999999998,74.86433 17.204667,74.864178 17.203801,74.86507499999999 17.20279,74.86672399999999 17.202789,74.86702799999999 17.204231999999998,74.867184 17.207117999999998,74.868983 17.206827,74.86927899999999 17.205095,74.870779 17.205527,74.87032599999999 17.20394,74.86957 17.201342999999998,74.868668 17.200188999999998,74.86672 17.200913,74.864766 17.198894,74.86341 17.196153,74.862507 17.194567,74.863557 17.19471,74.865657 17.195285,74.86835599999999 17.195138999999998,74.86955499999999 17.194993,74.86925099999999 17.193406,74.86939699999999 17.19153,74.870441 17.189363999999998,74.872394 17.19095,74.874347 17.192391,74.876144 17.191668,74.87659 17.189936,74.875838 17.189215,74.878531 17.18647,74.881688 17.190075,74.884995 17.193391,74.886645 17.193822,74.88994199999999 17.193241999999998,74.893389 17.192805,74.89488899999999 17.192804,74.895336 17.191648999999998,74.89457999999999 17.189196,74.890982 17.1892,74.887683 17.189203,74.886029 17.18704,74.887974 17.185738999999998,74.893068 17.184002,74.892912 17.181694,74.892761 17.181116,74.89096099999999 17.18083,74.88841 17.180111,74.886011 17.180113,74.88525899999999 17.178815,74.887207 17.178524,74.89170399999999 17.178376,74.890649 17.176068,74.89259899999999 17.176354,74.892893 17.174189,74.894994 17.175053,74.894999 17.177073,74.895603 17.17866,74.896506 17.180101999999998,74.89786 17.181977,74.898461 17.182264999999997,74.900105 17.180387,74.89860399999999 17.179812,74.897701 17.178514,74.898298 17.177214,74.899942 17.175048,74.901438 17.173890999999998,74.902637 17.17389,74.903241 17.175621,74.904142 17.175909,74.90489 17.175475,74.904887 17.174464999999998,74.905787 17.174464,74.906686 17.174319,74.905784 17.173309,74.90562899999999 17.171433,74.905624 17.169269,74.90531899999999 17.167537,74.904268 17.166672,74.902915 17.165375,74.90485699999999 17.162630999999998,74.90679899999999 17.159886999999998,74.90859499999999 17.158874,74.910247 17.159883,74.9119 17.161468,74.91430199999999 17.162909,74.916251 17.162762,74.917442 17.159874,74.920276 17.154387,74.921144 17.153001,74.921623 17.152772,74.92237999999999 17.152552999999997,74.92442199999999 17.152421999999998,74.92908 17.152421999999998,74.93011299999999 17.1524,74.930388 17.152312,74.930962 17.151896,74.932178 17.150778,74.93607899999999 17.147029,74.937089 17.146634,74.939705 17.145713,74.94057699999999 17.145143,74.94087499999999 17.14499,74.941953 17.144551,74.942458 17.144551,74.943674 17.144638999999998,74.944546 17.144529,74.946107 17.144705,74.948792 17.145450999999998,74.950077 17.145999,74.951752 17.146152,74.954987 17.146503,74.956754 17.147095,74.957557 17.147116,74.95913999999999 17.147533,74.96190299999999 17.14827,74.95984899999999 17.153903,74.958216 17.159245,74.957923 17.161699,74.95912899999999 17.164151,74.963324 17.163279,74.96363099999999 17.165588,74.961682 17.165734999999998,74.958686 17.166316,74.956588 17.166752,74.95478899999999 17.16661,74.954194 17.168343,74.954801 17.170939999999998,74.95391 17.173972,74.956912 17.175123,74.95526799999999 17.176857,74.95617399999999 17.179164999999998,74.957833 17.182771,74.959632 17.182768,74.961579 17.181900000000002,74.962632 17.183052999999997,74.962493 17.186805,74.961148 17.188539,74.960706 17.191138,74.96296 17.192866,74.96700799999999 17.193005,74.971504 17.192133,74.975101 17.191695,74.97720000000001 17.191692,74.98020000000001 17.19212,74.98230199999999 17.193416,74.984712 17.196876,74.985771 17.199762,74.988327 17.202355999999998,74.99042899999999 17.203074,74.99212399999999 17.204062999999998,74.99527599999999 17.205068,74.998728 17.206578999999998,75.005252 17.207883,75.00840199999999 17.209184,75.009755 17.213082,75.01268499999999 17.218064,75.01494 17.223262,75.01944 17.22543,75.023714 17.224783,75.028212 17.224135999999998,75.03720899999999 17.223924999999998,75.04463299999999 17.224577999999998,75.051157 17.225013999999998,75.05722899999999 17.223934,75.066451 17.223288,75.076121 17.221776,75.077472 17.223074999999998,75.077027 17.226755999999998,75.075683 17.230653,75.074788 17.234334,75.07659199999999 17.236933,75.075694 17.238664999999997,75.07637299999999 17.241913,75.077952 17.244944999999998,75.079532 17.24841,75.082456 17.247978,75.084481 17.248195,75.088082 17.249496,75.09235699999999 17.249496999999998,75.09392799999999 17.247115,75.09640399999999 17.247766,75.098201 17.24625,75.098379 17.245993,75.099053 17.245017999999998,75.099997 17.243652,75.102471 17.24322,75.106295 17.243004,75.10854499999999 17.243004,75.111018 17.241922,75.11259 17.24019,75.114615 17.240406999999998,75.116192 17.241923,75.12474399999999 17.244089,75.126132 17.244398999999998,75.13014 17.242141,75.133287 17.240624999999998,75.136214 17.242358,75.13824 17.243007,75.144227 17.243765,75.149487 17.242573999999998,75.15420999999999 17.241708,75.165005 17.239974,75.173328 17.239973,75.17535 17.238241,75.17737199999999 17.236940999999998,75.17872299999999 17.237807,75.17962899999999 17.240838999999998,75.181433 17.24322,75.18503799999999 17.246251,75.189551 17.252964,75.190457 17.255995,75.191142 17.261409,75.192503 17.266606,75.194983 17.269204,75.19903599999999 17.270719,75.203085 17.270718,75.203529 17.267685999999998,75.203974 17.264871,75.20599399999999 17.262704,75.211168 17.262486,75.214766 17.261402,75.217911 17.259452,75.220832 17.257286,75.224655 17.256418,75.229829 17.256199,75.233879 17.256631,75.238829 17.256845,75.242204 17.256843,75.246704 17.257058,75.243538 17.249913,75.24037299999999 17.242767999999998,75.238112 17.238004,75.23854299999999 17.229342,75.238526 17.221978,75.238066 17.217430999999998,75.236036 17.214617,75.232208 17.212885999999997,75.230181 17.211586999999998,75.22388099999999 17.210724,75.220953 17.208776,75.217798 17.206179,75.21622099999999 17.20488,75.215091 17.202498,75.214187 17.200549,75.212833 17.198384,75.21395 17.194702,75.220001 17.184955,75.22246899999999 17.182354999999998,75.22651599999999 17.181919999999998,75.230336 17.180402,75.23752999999999 17.179532,75.243601 17.179095999999998,75.247427 17.180177,75.250579 17.181691,75.25485599999999 17.183204,75.25778 17.183636,75.261378 17.183633999999998,75.26655099999999 17.18363,75.264743 17.180166,75.267664 17.179081999999998,75.268103 17.174533,75.26809399999999 17.170852,75.26853 17.165437,75.268744 17.160671999999998,75.268495 17.151144,75.269165 17.14941,75.272086 17.148326,75.27793199999999 17.148321,75.280855 17.148319,75.28580000000001 17.147666,75.288496 17.146797,75.292991 17.145927,75.295917 17.147441,75.296825 17.150472,75.296836 17.154804,75.297977 17.161084,75.300461 17.16498,75.30317099999999 17.169525999999998,75.302731 17.173208,75.300269 17.177540999999998,75.29645699999999 17.181876,75.293539 17.184044,75.289947 17.186429,75.28725399999999 17.188596999999998,75.283891 17.192714,75.281427 17.196831,75.281442 17.202678,75.283255 17.208308,75.284613 17.211772,75.285971 17.215018999999998,75.286874 17.216317999999998,75.292277 17.218047,75.30014899999999 17.218041,75.30510000000001 17.218903,75.309151 17.219766,75.31252599999999 17.220195999999998,75.317026 17.220625,75.32130000000001 17.220838,75.325572 17.219967999999998,75.32804399999999 17.219316,75.329628 17.22278,75.331443 17.228409,75.331906 17.232957,75.33161299999999 17.235765999999998,75.332979 17.241395999999998,75.334572 17.248324,75.33549 17.254821,75.335728 17.259584999999998)),((74.96120599999999 17.593837,74.96094699999999 17.595779999999998,74.959895 17.596794,74.958139 17.598063,74.956822 17.599078,74.954365 17.601107,74.952258 17.602629999999998,74.95015 17.603899,74.947339 17.604915,74.944885 17.608549,74.94277799999999 17.609987,74.939791 17.611679,74.93777 17.612356,74.936454 17.613878,74.935137 17.614554,74.932498 17.614303,74.930739 17.614558,74.928105 17.616334,74.927405 17.618192999999998,74.926881 17.619714,74.924078 17.619260999999998,74.92022899999999 17.611905,74.91841699999999 17.608226,74.91682999999999 17.604114,74.91614899999999 17.601734,74.91727 17.599135,74.917941 17.596753,74.916355 17.593073999999998,74.915899 17.591127,74.916795 17.588312,74.916338 17.585715,74.916557 17.582684,74.917902 17.579652,74.91992599999999 17.577918999999998,74.924432 17.577049,74.929171 17.579643,74.930976 17.580723,74.93910199999999 17.585694999999998,74.943843 17.589154,74.946096 17.588718999999998,74.95037599999999 17.587849,74.95263 17.58763,74.95579 17.589575999999997,74.958726 17.591953999999998,74.960756 17.592601,74.96120599999999 17.593837)))"
-1.2301355662832,174.91666666667,75,-99.916666666667,-56.797726196116,Patan,1103073,"POLYGON ((74.067683 17.318493,74.067238 17.32136,74.065069 17.323715999999997,74.065129 17.327551,74.063949 17.330405,74.063541 17.335669,74.064118 17.341191,74.0617 17.343303,74.06076399999999 17.346161,74.060103 17.350941,74.06015599999999 17.354297,74.059714 17.357404,74.058973 17.35739,74.056771 17.357349,74.051341 17.35509,74.04910699999999 17.353369999999998,74.045907 17.352591,74.045692 17.354504,74.045979 17.357146,74.04600099999999 17.358589,74.04602 17.359782,74.045816 17.362413999999998,74.04563399999999 17.366485,74.04543 17.369117,74.045266 17.371707999999998,74.045233 17.372228,74.04697999999999 17.374178,74.04898 17.376611999999998,74.051497 17.380733,74.05305899999999 17.386513,74.056364 17.394004,74.057908 17.398585999999998,74.055975 17.400467,74.05427999999999 17.401873,74.051875 17.404943,74.04995 17.407303,74.048006 17.408464,74.04513299999999 17.412962999999998,74.04176799999999 17.417452,74.037159 17.42072,74.032772 17.422553999999998,74.02890099999999 17.426075,74.02577099999999 17.429849,74.021164 17.433356,74.016795 17.436388,74.012942 17.441107,74.008785 17.441986,74.00262099999999 17.439951,73.998424 17.438194,73.99574299999999 17.439339999999998,73.989901 17.442342999999997,73.985794 17.446578,73.980183 17.448626,73.978278 17.452423,73.978309 17.454463999999998,73.978318 17.45506,73.98081599999999 17.457983,73.983786 17.459718,73.98800899999999 17.463153,73.991485 17.465856,73.994236 17.469262999999998,73.999196 17.472713,74.000954 17.475383,74.003969 17.479993,74.003273 17.482615,74.002346 17.486192,74.002628 17.488592999999998,74.00339699999999 17.490765,74.00735399999999 17.492756999999997,74.00890799999999 17.493827,74.010578 17.494975999999998,74.013784 17.495995,74.014326 17.499361,74.014363 17.501756999999998,74.012923 17.503887,74.01196999999999 17.505785,74.01080499999999 17.509836,74.00940899999999 17.514841999999998,74.00723599999999 17.517196,74.006554 17.520777,74.00710000000001 17.524382,74.006638 17.52629,74.004725 17.529608,74.003541 17.532460999999998,74.002358 17.535313,74.002145 17.537466,73.997736 17.5381,73.994805 17.539002,73.992869 17.540881,73.98994499999999 17.542263,73.987731 17.54198,73.983789 17.540945999999998,73.978882 17.541090999999998,73.971772 17.541672,73.96835999999999 17.543283,73.964962 17.545852999999997,73.962037 17.547233,73.958158 17.550513,73.955197 17.554769999999998,73.955034 17.555004,73.95262199999999 17.557831999999998,73.948205 17.557986,73.94454 17.559112,73.940437 17.563824,73.935315 17.566119999999998,73.927949 17.565974999999998,73.92577399999999 17.568329,73.922161 17.57305,73.91903599999999 17.57754,73.917587 17.579189,73.91477499999999 17.579684,73.912689 17.580050999999997,73.91075599999999 17.582169,73.909697 17.576877,73.908174 17.573493,73.906167 17.570577999999998,73.906132 17.568182,73.906094 17.565545,73.902835 17.560928999999998,73.901127 17.559617,73.900595 17.558597,73.900224 17.5568,73.89968499999999 17.555265,73.898805 17.554078999999998,73.89827 17.552801,73.897785 17.549031,73.89809 17.546191999999998,73.89830599999999 17.543181999999998,73.898498 17.542885,73.898394 17.542631999999998,73.894947 17.541845,73.892246 17.542334,73.889454 17.544392,73.887874 17.546628,73.886293 17.548864,73.88591 17.550275,73.885728 17.551682,73.885944 17.552681,73.886772 17.554271,73.88805599999999 17.557522,73.88264 17.556456,73.87700699999999 17.557302999999997,73.872151 17.56104,73.865051 17.562335,73.862371 17.56372,73.85724499999999 17.565773999999998,73.853787 17.564267,73.849336 17.562022,73.843636 17.558314,73.837024 17.559379,73.83487199999999 17.563409,73.832751 17.569595,73.828852 17.571673,73.828009 17.571037,73.826106 17.569602,73.822649 17.566996,73.818225 17.566667,73.815033 17.566603,73.811043 17.56221,73.80729199999999 17.557343,73.804766 17.552260999999998,73.802492 17.547663,73.802179 17.542865,73.801116 17.537094,73.79936 17.534423999999998,73.79415 17.530485,73.790649 17.525862,73.78789499999999 17.521974,73.787151 17.521479,73.786216 17.524814,73.78602099999999 17.528404,73.785318 17.530784999999998,73.783627 17.532667,73.78316199999999 17.534574,73.783445 17.537215,73.784239 17.541304,73.78454099999999 17.545382999999998,73.784104 17.549207,73.782906 17.551337999999998,73.781015 17.55657,73.779831 17.55966,73.765563 17.557453,73.75031899999999 17.555704,73.746608 17.550853999999998,73.741619 17.530459,73.735314 17.524297999999998,73.730712 17.521463,73.723184 17.521311999999998,73.722635 17.518558,73.71686799999999 17.516248,73.712278 17.512316,73.707707 17.506739,73.70832899999999 17.502912,73.708963 17.497988,73.706239 17.491578999999998,73.706141 17.491349,73.701533 17.489062,73.698071 17.487894999999998,73.696962 17.483484,73.697621 17.476367,73.702314 17.470976999999998,73.707585 17.465598,73.707036 17.462844999999998,73.706785 17.462403,73.704196 17.457850999999998,73.70249 17.455074,73.704891 17.447443,73.70902099999999 17.440395,73.70913 17.430524,73.706881 17.424446,73.704065 17.422507,73.70113599999999 17.420491,73.690724 17.419732,73.684979 17.415777,73.679265 17.409079,73.67412399999999 17.402942,73.671876 17.396863,73.668453 17.392405999999998,73.664975 17.392884,73.66035099999999 17.392242,73.654029 17.388274,73.651665 17.392614,73.645878 17.392495999999998,73.645681 17.392060999999998,73.643619 17.387514,73.64944899999999 17.383793,73.651783 17.382195,73.65180699999999 17.380001,73.65357399999999 17.377295,73.658794 17.376303999999998,73.66166299999999 17.378556,73.665184 17.37424,73.6722 17.367800000000003,73.678023 17.364625999999998,73.685654 17.354907,73.687474 17.347265,73.68348499999999 17.3417,73.68296099999999 17.337792999999998,73.68134599999999 17.32575,73.687806 17.317104,73.688439 17.312179999999998,73.68559499999999 17.307735,73.678732 17.300466999999998,73.677076 17.293302999999998,73.68345599999999 17.291785,73.685799 17.289089999999998,73.686444 17.283068999999998,73.688281 17.273782,73.693569 17.266208,73.69357 17.266205,73.694767 17.262393,73.690767 17.252039,73.695546 17.251658,73.706592 17.254078,73.714362 17.259539999999998,73.722662 17.265017,73.72991999999999 17.26994,73.737413 17.267546,73.740585 17.265342,73.746082 17.261523,73.74892899999999 17.255329,73.755546 17.247152,73.760493 17.241542,73.775442 17.237795,73.786059 17.237059,73.792425 17.236722,73.795783 17.231065,73.800677 17.227021999999998,73.816088 17.225376999999998,73.826803 17.221502,73.83492 17.215982,73.842143 17.205203,73.848291 17.194916,73.854804 17.189871999999998,73.863863 17.18804,73.867559 17.183464999999998,73.86882 17.181903,73.87167699999999 17.175183,73.879905 17.166000999999998,73.880629 17.159743,73.881418 17.151393,73.886276 17.148393,73.89305499999999 17.151726999999998,73.89633599999999 17.151215,73.901566 17.1504,73.912835 17.145488999999998,73.925259 17.13747,73.928257 17.128227,73.929408 17.128103,73.943659 17.126571,73.95955699999999 17.125974,73.972826 17.124779,73.9736 17.131254,73.97412299999999 17.13342,73.97614999999999 17.137772,73.978143 17.139965999999998,73.980864 17.141695,73.984577 17.144161,73.985854 17.14754,73.984918 17.150398,73.983252 17.153481,73.983051 17.156353,73.983074 17.157791,73.985342 17.161907,73.988006 17.166566,73.988112 17.166752,73.990815 17.167282,73.993284 17.168527,73.996993 17.170754,74.00216499999999 17.172529,74.005625 17.174511,74.007386 17.177419999999998,74.009666 17.182254999999998,74.013093 17.18208,74.017033 17.183352,74.017572 17.183405999999998,74.022921 17.183942,74.024931 17.187095,74.026729 17.1924,74.027283 17.196483999999998,74.025885 17.201010999999998,74.025683 17.202551,74.025666 17.202683999999998,74.026933 17.205344,74.02507 17.211539,74.024176 17.217033,74.02299099999999 17.219647,74.023549 17.223971,74.024816 17.22663,74.026324 17.229055,74.026113 17.231208,74.026882 17.233379,74.027885 17.234835,74.029612 17.235587,74.029643 17.237503999999998,74.028948 17.240126999999998,74.028993 17.243004,74.029755 17.244695,74.031494 17.246166,74.03496 17.248386999999997,74.037218 17.251784999999998,74.039217 17.254217999999998,74.04122 17.256892,74.04124999999999 17.258809,74.040077 17.262142,74.039379 17.264525,74.038934 17.267393,74.038983 17.270514,74.03899799999999 17.271466999999998,74.038062 17.274324999999997,74.038579 17.276011999999998,74.039307 17.276411,74.041299 17.277501,74.043049 17.279691,74.042366 17.283033,74.0412 17.286845,74.03929099999999 17.290164,74.03712999999999 17.292999,74.038868 17.294469,74.040128 17.296649,74.042863 17.299097,74.042566 17.301188,74.042422 17.302204,74.040988 17.304572999999998,74.038577 17.307164,74.036928 17.311446,74.03651599999999 17.316471,74.038259 17.318181,74.03837 17.318174,74.041198 17.317996,74.04658599999999 17.317618,74.050732 17.316257999999998,74.053905 17.315359,74.06003199999999 17.315234,74.064955 17.316525,74.067683 17.318493))"
