Difference,"Baseline: People Moving","Crisis: People Moving","Percent Change","Standard (Z) Score","Starting Region Name","Ending Region Name","Starting Location","Ending Location",Length(km),Geometry
-1.6,11.6,10,-12.698412698413,-0.52466066862716,Shahuwadi,Shahuwadi,1103092,1103092,2.3374846751539,"LINESTRING (73.94897459672352 16.920194354265664, 73.9270019526117 16.92019435704662)"
0,13,13,0,0,Hatkanangle,Hatkanangle,1103094,1103094,2.3402093210289,"LINESTRING (74.43237304480623 16.709862642677113, 74.43237305232763 16.6888166676634)"
-11.8,63.8,52,-18.20987654321,-2.1652287380818,Hatkanangle,Hatkanangle,1103094,1103094,3.3095557825853,"LINESTRING (74.43237304480623 16.709862642677113, 74.45434569638181 16.688816664929178)"
7.2,57.8,65,12.244897959184,0.87506066470437,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805798476,"LINESTRING (74.43237304480623 16.709862642677113, 74.45434570104558 16.709862642679674)"
5,12,17,38.461538461538,1.7677669529664,Hatkanangle,Hatkanangle,1103094,1103094,2.3402093210289,"LINESTRING (74.43237305232763 16.6888166676634, 74.43237304480623 16.709862642677113)"
-18.8,88.8,70,-20.935412026726,-3.3390907166293,Hatkanangle,Hatkanangle,1103094,1103094,2.3403371663916,"LINESTRING (74.43237305232763 16.6888166676634, 74.45434569638181 16.688816664929178)"
-6,22,16,-26.086956521739,-1.2649110640674,Hatkanangle,Hatkanangle,1103094,1103094,3.3095553525804,"LINESTRING (74.43237305232763 16.6888166676634, 74.45434570104558 16.709862642679674)"
1.2,10.8,12,10.169491525424,0.33028912953791,Hatkanangle,Hatkanangle,1103094,1103094,4.6806769245134,"LINESTRING (74.43237305232763 16.6888166676634, 74.47631836483579 16.68881666766596)"
0.6,12.4,13,4.4776119402985,0.33028912953791,Walwa,Walwa,1103105,1103105,2.337226230796,"LINESTRING (74.43237305276195 16.94121466794215, 74.41040038429882 16.941214665158228)"
-3.2,21.2,18,-14.414414414414,-0.59218656815808,Palus,Palus,1103106,1103106,2.33538970719,"LINESTRING (74.43237305385979 17.088290923712343, 74.45434571010072 17.088290923714908)"
0,12,12,0,0,Hatkanangle,Hatkanangle,1103094,1103094,2.3395652484121,"LINESTRING (74.43237305688484 16.75194763472697, 74.41040038844578 16.751947631981288)"
-1,16,15,-5.8823529411765,-0.18107149208504,Palus,Palus,1103106,1103106,2.3352576408335,"LINESTRING (74.45434569457369 17.10929236726866, 74.45434571010072 17.088290923714908)"
-3.8,17.8,14,-20.212765957447,-2.3126063539107,Hatkanangle,Hatkanangle,1103094,1103094,3.3095557825854,"LINESTRING (74.45434569638181 16.688816664929178, 74.43237304480623 16.709862642677113)"
13,35,48,36.111111111111,2.3539293971055,Hatkanangle,Hatkanangle,1103094,1103094,2.3403371663916,"LINESTRING (74.45434569638181 16.688816664929178, 74.43237305232763 16.6888166676634)"
-14.2,125.2,111,-11.251980982567,-1.8455571194306,Hatkanangle,Hatkanangle,1103094,1103094,2.3402096253458,"LINESTRING (74.45434569638181 16.688816664929178, 74.45434570104558 16.709862642679674)"
16.8,30.2,47,53.846153846154,3.1359442503755,Hatkanangle,Hatkanangle,1103094,1103094,2.3404669975616,"LINESTRING (74.45434569638181 16.688816664929178, 74.45434570650006 16.66776837257837)"
-17.2,36.2,19,-46.236559139785,-4,Hatkanangle,Hatkanangle,1103094,1103094,3.309556486594,"LINESTRING (74.45434569638181 16.688816664929178, 74.47631835730543 16.709862642677113)"
7.4,12.6,20,54.411764705882,2.3057547255441,Hatkanangle,Hatkanangle,1103094,1103094,3.3099211365742,"LINESTRING (74.45434569638181 16.688816664929178, 74.47631836274958 16.667768372580287)"
-13.4,147.4,134,-9.0296495956873,-1.5651386315212,Hatkanangle,Hatkanangle,1103094,1103094,2.3403397652516,"LINESTRING (74.45434569638181 16.688816664929178, 74.47631836483579 16.68881666766596)"
2.6,34.4,37,7.3446327683616,1.0795912380986,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805798476,"LINESTRING (74.45434570104558 16.709862642679674, 74.43237304480623 16.709862642677113)"
0.6,12.4,13,4.4776119402985,0.19674775073519,Hatkanangle,Hatkanangle,1103094,1103094,3.3095553525803,"LINESTRING (74.45434570104558 16.709862642679674, 74.43237305232763 16.6888166676634)"
-35.8,218.8,183,-16.287534121929,-2.736094836308,Hatkanangle,Hatkanangle,1103094,1103094,2.3402096253458,"LINESTRING (74.45434570104558 16.709862642679674, 74.45434569638181 16.688816664929178)"
-7,30,23,-22.58064516129,-1.2998673672394,Hatkanangle,Hatkanangle,1103094,1103094,2.3399517069806,"LINESTRING (74.45434570104558 16.709862642679674, 74.45434571012245 16.730906300918225)"
3.6,11.4,15,29.032258064516,1.1499778169999,Hatkanangle,Hatkanangle,1103094,1103094,3.3091908540715,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631835415905 16.73090629817935)"
4.8,51.2,56,9.1954022988506,0.99654575824488,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805820304,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631835730543 16.709862642677113)"
-6,45,39,-13.04347826087,-1.477097891752,Hatkanangle,Hatkanangle,1103094,1103094,3.3095564874839,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631836483579 16.68881666766596)"
-1.4,18.4,17,-7.2164948453608,-0.41647488211611,Bhudargad,Bhudargad,1103100,1103100,2.3449310711967,"LINESTRING (74.12475586279929 16.30959523460176, 74.14672851905097 16.30959523460176)"
-49.6,114.6,65,-42.906574394464,-4,Hatkanangle,Hatkanangle,1103094,1103094,2.3404669975616,"LINESTRING (74.45434570650006 16.66776837257837, 74.45434569638181 16.688816664929178)"
-3.8,14.8,11,-24.050632911392,-0.86722738271651,Palus,Palus,1103106,1103106,2.3352576408335,"LINESTRING (74.45434571010072 17.088290923714908, 74.45434569457369 17.10929236726866)"
