Difference,"Baseline: People Moving","Crisis: People Moving","Percent Change","Standard (Z) Score","Starting Region Name","Ending Region Name","Starting Location","Ending Location",Length(km),Geometry
8.5,24.5,33,33.333333333333,1.7986313204394,Chikodi,Chikodi,1103786,1103786,2.3439185905548,"LINESTRING (74.36645507640254 16.393930789777983, 74.38842773265294 16.39393078977543)"
-2.75,12.75,10,-20,-1.6102351203651,Hatkanangle,Hatkanangle,1103094,1103094,2.3413697234289,"LINESTRING (74.3664550846991 16.60460960781876, 74.344482404084 16.60460960237917)"
2.25,10.75,13,19.148936170213,0.81705716910288,Hatkanangle,Hatkanangle,1103094,1103094,2.3398237068084,"LINESTRING (74.36645508511477 16.730906300920786, 74.34448241668034 16.73090629818191)"
0.25,11.75,12,1.9607843137255,0.26111648393355,Chikodi,Chikodi,1103786,1103786,2.3437919182778,"LINESTRING (74.36645508721395 16.415008983812235, 74.36645507640254 16.393930789777983)"
-2.5,13.5,11,-17.241379310345,-1.2009611535382,Chikodi,Chikodi,1103786,1103786,2.3436634469733,"LINESTRING (74.36645508721395 16.415008983812235, 74.38842773129022 16.41500898113066)"
6.5,38.5,45,16.455696202532,1.1431102444331,Chikodi,Chikodi,1103786,1103786,3.3146213422496,"LINESTRING (74.36645508721395 16.415008983812235, 74.38842773265294 16.39393078977543)"
-2,14,12,-13.333333333333,-1.4142135623731,Bhudargad,Bhudargad,1103100,1103100,2.3449310711967,"LINESTRING (74.12475586279929 16.30959523460176, 74.14672851905097 16.30959523460176)"
6.75,27.25,34,23.893805309735,1.3522556406707,Chikodi,Chikodi,1103786,1103786,2.3437916203833,"LINESTRING (74.38842773129022 16.41500898113066, 74.38842773265294 16.39393078977543)"
1.5,18.5,20,7.6923076923077,0.28517591273602,Chikodi,Chikodi,1103786,1103786,2.3439185905548,"LINESTRING (74.38842773265294 16.39393078977543, 74.36645507640254 16.393930789777983)"
6.25,16.75,23,35.211267605634,2.8186726050106,Chikodi,Chikodi,1103786,1103786,3.3146213422496,"LINESTRING (74.38842773265294 16.39393078977543, 74.36645508721395 16.415008983812235)"
11.5,20.5,32,53.488372093023,1.7402947894533,Chikodi,Chikodi,1103786,1103786,2.3437916203833,"LINESTRING (74.38842773265294 16.39393078977543, 74.38842773129022 16.41500898113066)"
2,12,14,15.384615384615,0.38729833462074,Chikodi,Chikodi,1103786,1103786,2.3440452781794,"LINESTRING (74.38842773265294 16.39393078977543, 74.38842773575045 16.372850317224415)"
9,17,26,50,2.1617300763687,Hatkanangle,Hatkanangle,1103094,1103094,2.3411103943116,"LINESTRING (74.38842773398454 16.62566483910707, 74.41040039024301 16.62566483910707)"
5.25,11.75,17,41.176470588235,2.3676849882089,Walwa,Walwa,1103105,1103105,2.3361766418253,"LINESTRING (74.38842773536584 17.025272390720737, 74.36645509133395 17.02527239351139)"
6.25,11.75,18,49.019607843137,2.0930458956973,Chikodi,Chikodi,1103786,1103786,2.3440452781794,"LINESTRING (74.38842773575045 16.372850317224415, 74.38842773265294 16.39393078977543)"
-5.5,20.5,15,-25.581395348837,-1.0856202966836,Walwa,Walwa,1103105,1103105,2.3370944199263,"LINESTRING (74.41040038429882 16.941214665158228, 74.41040039069352 16.96223262723729)"
2.75,11.25,14,22.448979591837,1.2402159462047,Palus,Palus,1103106,1103106,2.3353910084258,"LINESTRING (74.41040038537625 17.08829092090766, 74.43237305385979 17.088290923712343)"
-1,12,11,-7.6923076923077,-0.28097574347451,Hatkanangle,Hatkanangle,1103094,1103094,2.3396929361813,"LINESTRING (74.41040038844578 16.751947631981288, 74.41040039762757 16.730906300920786)"
12.75,18.25,31,66.233766233766,2.5542606546002,Hatkanangle,Hatkanangle,1103094,1103094,2.3411103943116,"LINESTRING (74.41040039024301 16.62566483910707, 74.38842773398454 16.62566483910707)"
-0.25,10.25,10,-2.2222222222222,-0.12126781251817,Hatkanangle,Hatkanangle,1103094,1103094,2.3412385734193,"LINESTRING (74.41040039024301 16.62566483910707, 74.41040039719302 16.60460960781876)"
-3.75,22.75,19,-15.789473684211,-0.47028337014046,Walwa,Walwa,1103105,1103105,2.3370944199263,"LINESTRING (74.41040039069352 16.96223262723729, 74.41040038429882 16.941214665158228)"
-3.75,15.75,12,-22.388059701493,-1.3055824196677,Hatkanangle,Hatkanangle,1103094,1103094,2.3412385734193,"LINESTRING (74.41040039719302 16.60460960781876, 74.41040039024301 16.62566483910707)"
