Difference,"Baseline: People Moving","Crisis: People Moving","Percent Change","Standard (Z) Score","Starting Region Name","Ending Region Name","Starting Location","Ending Location",Length(km),Geometry
-3,36,33,-8.1081081081081,-0.45226701686665,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805798476,"LINESTRING (74.45434570104558 16.709862642679674, 74.43237304480623 16.709862642677113)"
-1.8,12.8,11,-13.04347826087,-0.4055453181534,Hatkanangle,Hatkanangle,1103094,1103094,3.3095553525803,"LINESTRING (74.45434570104558 16.709862642679674, 74.43237305232763 16.6888166676634)"
6.8,154.2,161,4.3814432989691,0.65524099488218,Hatkanangle,Hatkanangle,1103094,1103094,2.3402096253458,"LINESTRING (74.45434570104558 16.709862642679674, 74.45434569638181 16.688816664929178)"
-5,31,26,-15.625,-0.82760588860237,Hatkanangle,Hatkanangle,1103094,1103094,2.3399517069806,"LINESTRING (74.45434570104558 16.709862642679674, 74.45434571012245 16.730906300918225)"
-3.8,53.8,50,-6.9343065693431,-0.9746794344809,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805820304,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631835730543 16.709862642677113)"
9.2,30.8,40,28.930817610063,1.9981123167101,Hatkanangle,Hatkanangle,1103094,1103094,3.3095564874839,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631836483579 16.68881666766596)"
-19.4,81.4,62,-23.543689320388,-2.1005219024334,Hatkanangle,Hatkanangle,1103094,1103094,2.3404669975616,"LINESTRING (74.45434570650006 16.66776837257837, 74.45434569638181 16.688816664929178)"
2.2,15.8,18,13.095238095238,0.68884672019366,Palus,Palus,1103106,1103106,2.3352576408335,"LINESTRING (74.45434571010072 17.088290923714908, 74.45434569457369 17.10929236726866)"
4.8,37.2,42,12.565445026178,1.157382773209,Hatkanangle,Hatkanangle,1103094,1103094,2.3399517069806,"LINESTRING (74.45434571012245 16.730906300918225, 74.45434570104558 16.709862642679674)"
0,15,15,0,0,Bhudargad,Bhudargad,1103100,1103100,2.3449310711967,"LINESTRING (74.12475586279929 16.30959523460176, 74.14672851905097 16.30959523460176)"
1.2,12.8,14,8.695652173913,0.30285267907504,Palus,Palus,1103106,1103106,2.3353871093375,"LINESTRING (74.47631834189929 17.08829091810041, 74.45434571010072 17.088290923714908)"
-3.6,34.6,31,-10.112359550562,-1.7360741598135,Gadhinglaj,Hukeri,1103102,1103790,2.3455617421752,"LINESTRING (74.47631835310371 16.246319709159394, 74.47631836468595 16.26741381957736)"
0.8,13.2,14,5.6338028169014,0.2445671362063,Hatkanangle,Hatkanangle,1103094,1103094,5.2325791810949,"LINESTRING (74.47631835415905 16.73090629817935, 74.45434569638181 16.688816664929178)"
0.6,13.4,14,4.1666666666667,0.22206996305928,Hatkanangle,Hatkanangle,1103094,1103094,3.3091908540715,"LINESTRING (74.47631835415905 16.73090629817935, 74.45434570104558 16.709862642679674)"
4.2,25.8,30,15.671641791045,0.88152850833834,Hatkanangle,Hatkanangle,1103094,1103094,2.339951402715,"LINESTRING (74.47631835415905 16.73090629817935, 74.47631835730543 16.709862642677113)"
2.2,18.8,21,11.111111111111,0.76827332534654,Hatkanangle,Shirol,1103094,1103095,2.3398237104392,"LINESTRING (74.47631835415905 16.73090629817935, 74.49829102262757 16.730906300920786)"
-15.8,70.8,55,-22.005571030641,-3.2802964542227,Hatkanangle,Hatkanangle,1103094,1103094,3.309556486594,"LINESTRING (74.47631835730543 16.709862642677113, 74.45434569638181 16.688816664929178)"
