Difference,"Baseline: People Moving","Crisis: People Moving","Percent Change","Standard (Z) Score","Starting Region Name","Ending Region Name","Starting Location","Ending Location",Length(km),Geometry
5,15,20,31.25,1.1785113019776,Chikodi,Chikodi,1103786,1103786,2.3434106108376,"LINESTRING (74.5861816397987 16.436084889100794, 74.6081542960491 16.436084889100794)"
-5.5,22.5,17,-23.404255319149,-1.0584754935143,Miraj,Miraj,1103111,1103111,2.3378772327379,"LINESTRING (74.58618164410828 16.89917170225926, 74.58618163219822 16.878146700186498)"
-6.5,27.5,21,-22.80701754386,-3.7527767497326,Chikodi,Chikodi,1103786,1103786,2.3436647434798,"LINESTRING (74.58618164972961 16.415008983814793, 74.56420899349799 16.415008983814793)"
-14.5,38.5,24,-36.708860759494,-2.7905263010832,Chikodi,Chikodi,1103786,1103786,2.3435374206838,"LINESTRING (74.58618164972961 16.415008983814793, 74.5861816397987 16.436084889100794)"
-81,197,116,-40.909090909091,-4,Miraj,Miraj,1103111,1103111,2.3382686580571,"LINESTRING (74.58618165149595 16.857119364056715, 74.56420898301705 16.857119361292995)"
-24,35,11,-66.666666666667,-2.6503566257963,Miraj,Miraj,1103111,1103111,3.3069932072722,"LINESTRING (74.58618165149595 16.857119364056715, 74.56420899501165 16.836089684964687)"
0.5,173.5,174,0.2865329512894,0.040510959697098,Miraj,Miraj,1103111,1103111,2.3383979082629,"LINESTRING (74.58618165149595 16.857119364056715, 74.58618162680041 16.836089679443816)"
-14.5,135.5,121,-10.622710622711,-1.6894000113028,Miraj,Miraj,1103111,1103111,2.3381367684456,"LINESTRING (74.58618165149595 16.857119364056715, 74.58618163219822 16.878146700186498)"
-3.75,13.75,10,-25.423728813559,-1.3617619485048,Miraj,Miraj,1103111,1103111,4.6760140011822,"LINESTRING (74.58618165149595 16.857119364056715, 74.58618164410828 16.89917170225926)"
7.75,119.25,127,6.4449064449064,1.1080855076816,Miraj,Miraj,1103111,1103111,2.3382647523795,"LINESTRING (74.58618165149595 16.857119364056715, 74.6081542832731 16.85711935852863)"
8,35,43,22.222222222222,1.549193338483,Miraj,Miraj,1103111,1103111,3.3066247854995,"LINESTRING (74.58618165149595 16.857119364056715, 74.6081543007001 16.87814670295767)"
-2.75,54.75,52,-4.932735426009,-0.51139747508334,Miraj,Miraj,1103111,1103111,3.3069931733635,"LINESTRING (74.58618165149595 16.857119364056715, 74.60815430753232 16.83608968496725)"
3,23,26,12.5,3.6742346141748,Miraj,Miraj,1103111,1103111,5.228814307261,"LINESTRING (74.58618165149595 16.857119364056715, 74.63012695152499 16.836089682205852)"
-1.25,26.25,25,-4.5871559633028,-0.41860917913946,Miraj,Miraj,1103111,1103111,7.3946604237025,"LINESTRING (74.58618165149595 16.857119364056715, 74.65209960778476 16.83608968220265)"
-5.5,29.5,24,-18.032786885246,-0.89615698687939,Miraj,Miraj,1103111,1103111,8.4316789343544,"LINESTRING (74.58618165149595 16.857119364056715, 74.6520996106209 16.815057667835063)"
3.75,16.25,20,21.739130434783,0.86220187339427,Miraj,Miraj,1103111,1103111,4.6765334032583,"LINESTRING (74.6081542832731 16.85711935852863, 74.56420898301705 16.857119361292995)"
-1.25,18.25,17,-6.4935064935065,-0.25041771123532,Miraj,Miraj,1103111,1103111,3.3069932058796,"LINESTRING (74.6081542832731 16.85711935852863, 74.58618162680041 16.836089679443816)"
6.75,20.25,27,31.764705882353,1.641142819408,Miraj,Miraj,1103111,1103111,3.3066251430632,"LINESTRING (74.6081542832731 16.85711935852863, 74.58618163219822 16.878146700186498)"
17,51,68,32.692307692308,3.0052038200428,Miraj,Miraj,1103111,1103111,2.3382647523795,"LINESTRING (74.6081542832731 16.85711935852863, 74.58618165149595 16.857119364056715)"
27.75,25.25,53,105.71428571429,4,Miraj,Miraj,1103111,1103111,2.3381376912811,"LINESTRING (74.6081542832731 16.85711935852863, 74.6081543007001 16.87814670295767)"
1.75,28.25,30,5.982905982906,0.32543475687122,Miraj,Miraj,1103111,1103111,2.3383966793895,"LINESTRING (74.6081542832731 16.85711935852863, 74.60815430753232 16.83608968496725)"
-14.25,27.25,13,-50.442477876106,-4,Tasgaon,Tasgaon,1103110,1103110,3.30366783973,"LINESTRING (74.60815428598734 17.04628092769377, 74.58618164161969 17.025272390720737)"
2.5,17.5,20,13.513513513514,0.67625222600057,Tasgaon,Tasgaon,1103110,1103110,2.3359141792786,"LINESTRING (74.60815428598734 17.04628092769377, 74.58618164198295 17.04628093049701)"
5,55,60,8.9285714285714,1.0206207261597,Tasgaon,Tasgaon,1103110,1103110,2.3360460837163,"LINESTRING (74.60815428598734 17.04628092769377, 74.60815431011193 17.025272393513955)"
5.25,16.75,22,29.577464788732,0.92447345164191,Chikodi,Chikodi,1103786,1103786,2.3422633275946,"LINESTRING (74.60815429097498 16.520365623988756, 74.6081542890862 16.541430071098308)"
7.75,13.25,21,54.385964912281,3.4951540302132,Shirol,Shirol,1103095,1103095,2.3396935466074,"LINESTRING (74.60815429165825 16.730906298176787, 74.60815430691558 16.75194763472697)"
2.5,11.5,14,20,1.4433756729741,Hukeri,Hukeri,1103790,1103790,3.3174801804164,"LINESTRING (74.60815429272411 16.225223338434187, 74.58618164654001 16.24631971181467)"
-0.25,30.25,30,-0.8,-0.052999894000318,Hukeri,Hukeri,1103790,1103790,2.3458130772671,"LINESTRING (74.60815429272411 16.225223338434187, 74.60815429059477 16.246319709159394)"
6.5,11.5,18,52,2.45676907456,Miraj,Miraj,1103111,1103111,2.3380084827666,"LINESTRING (74.6081543007001 16.87814670295767, 74.58618163219822 16.878146700186498)"
-16.25,29.25,13,-53.719008264463,-2.5613588202771,Miraj,Miraj,1103111,1103111,2.3381376912811,"LINESTRING (74.6081543007001 16.87814670295767, 74.6081542832731 16.85711935852863)"
-0.5,23.5,23,-2.0408163265306,-0.0700140042014,Miraj,Miraj,1103111,1103111,2.3380071783279,"LINESTRING (74.6081543007001 16.87814670295767, 74.63012695694297 16.87814670295639)"
-14.5,26.5,12,-52.727272727273,-2.9,Miraj,Miraj,1103111,1103111,5.2288163632954,"LINESTRING (74.60815430753232 16.83608968496725, 74.56420898301705 16.857119361292995)"
-4.75,41.75,37,-11.111111111111,-0.79628822762364,Miraj,Miraj,1103111,1103111,2.3385298538555,"LINESTRING (74.60815430753232 16.83608968496725, 74.58618162680041 16.836089679443816)"
3.75,24.25,28,14.851485148515,1.6912035630064,Miraj,Miraj,1103111,1103111,3.3069931733636,"LINESTRING (74.60815430753232 16.83608968496725, 74.58618165149595 16.857119364056715)"
-6.75,46.75,40,-14.13612565445,-1.1765106098926,Miraj,Miraj,1103111,1103111,2.3383966793895,"LINESTRING (74.60815430753232 16.83608968496725, 74.6081542832731 16.85711935852863)"
-6.75,17.75,11,-36,-1.0384615384615,Miraj,Miraj,1103111,1103111,2.3385259437193,"LINESTRING (74.60815430753232 16.83608968496725, 74.63012695152499 16.836089682205852)"
-2,13,11,-14.285714285714,-1.2247448713916,Miraj,Miraj,1103111,1103111,4.6770531858027,"LINESTRING (74.60815430753232 16.83608968496725, 74.65209960778476 16.83608968220265)"
-3,15,12,-18.75,-1.6431676725155,Tasgaon,Tasgaon,1103110,1103110,2.3361792424997,"LINESTRING (74.60815431011193 17.025272393513955, 74.58618164161969 17.025272390720737)"
-0.75,35.75,35,-2.0408163265306,-0.11274690420042,Tasgaon,Tasgaon,1103110,1103110,2.3360460837163,"LINESTRING (74.60815431011193 17.025272393513955, 74.60815428598734 17.04628092769377)"
6,11,17,50,3.6742346141748,Tasgaon,Tasgaon,1103110,1103110,2.3363094559902,"LINESTRING (74.60815431011193 17.025272393513955, 74.60815429268787 17.004261490774095)"
2.25,18.75,21,11.392405063291,0.85552773820805,Miraj,Miraj,1103111,1103111,4.6770557904131,"LINESTRING (74.63012695152499 16.836089682205852, 74.58618162680041 16.836089679443816)"
2,19,21,10,0.92582009977255,Miraj,Miraj,1103111,1103111,5.2288143072609,"LINESTRING (74.63012695152499 16.836089682205852, 74.58618165149595 16.857119364056715)"
-4.75,19.75,15,-22.89156626506,-1.2583057392118,Miraj,Miraj,1103111,1103111,3.3069938751124,"LINESTRING (74.63012695152499 16.836089682205852, 74.6081542832731 16.85711935852863)"
2,21,23,9.0909090909091,1.7320508075689,Miraj,Miraj,1103111,1103111,2.3385259437193,"LINESTRING (74.63012695152499 16.836089682205852, 74.60815430753232 16.83608968496725)"
-4.5,18.5,14,-23.076923076923,-1.3174650984805,Miraj,Miraj,1103111,1103111,2.3386569654988,"LINESTRING (74.63012695152499 16.836089682205852, 74.63012695436754 16.815057667838907)"
8.25,50.75,59,15.942028985507,2.7628205823204,Miraj,Miraj,1103111,1103111,2.3385272493133,"LINESTRING (74.63012695152499 16.836089682205852, 74.65209960778476 16.83608968220265)"
1.25,10.75,12,10.63829787234,0.24093471232621,Miraj,Miraj,1103111,1103111,3.306993206751,"LINESTRING (74.63012695152499 16.836089682205852, 74.65209960800712 16.857119361292995)"
-10.25,39.25,29,-25.465838509317,-1.240716441971,Miraj,Miraj,1103111,1103111,3.3073606892706,"LINESTRING (74.63012695152499 16.836089682205852, 74.6520996106209 16.815057667835063)"
0,11,11,0,0,Miraj,Miraj,1103111,1103111,4.6770544903196,"LINESTRING (74.63012695152499 16.836089682205852, 74.67407226403428 16.836089682205852)"
5.25,12.75,18,38.181818181818,1.081077201311,Miraj,Miraj,1103111,1103111,2.3386569654988,"LINESTRING (74.63012695436754 16.815057667838907, 74.63012695152499 16.836089682205852)"
-1.5,18.5,17,-7.6923076923077,-0.31277162108561,Miraj,Miraj,1103111,1103111,2.3387868539595,"LINESTRING (74.63012695436754 16.815057667838907, 74.6520996106209 16.815057667835063)"
0.25,12.75,13,1.8181818181818,0.11274690420042,Miraj,Miraj,1103111,1103111,6.6136202566907,"LINESTRING (74.63012695694297 16.87814670295639, 74.58618162680041 16.836089679443816)"
-6.75,25.75,19,-25.233644859813,-0.96510673249684,Miraj,Miraj,1103111,1103111,4.6760156538654,"LINESTRING (74.63012695694297 16.87814670295639, 74.58618163219822 16.878146700186498)"
-1.25,26.25,25,-4.5871559633028,-0.43519413988924,Miraj,Miraj,1103111,1103111,5.2282331488093,"LINESTRING (74.63012695694297 16.87814670295639, 74.58618165149595 16.857119364056715)"
