Difference,"Baseline: People Moving","Crisis: People Moving","Percent Change","Standard (Z) Score","Starting Region Name","Ending Region Name","Starting Location","Ending Location",Length(km),Geometry
3.8,10.2,14,33.928571428571,0.78056562851687,Hatkanangle,Hatkanangle,1103094,1103094,3.3091913267501,"LINESTRING (74.45434570104558 16.709862642679674, 74.43237304165504 16.73090629817935)"
2.4,31.6,34,7.361963190184,0.51402352425374,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805798476,"LINESTRING (74.45434570104558 16.709862642679674, 74.43237304480623 16.709862642677113)"
-12.6,167.6,155,-7.4733096085409,-1.10382019958,Hatkanangle,Hatkanangle,1103094,1103094,2.3402096253458,"LINESTRING (74.45434570104558 16.709862642679674, 74.45434569638181 16.688816664929178)"
-8.4,25.4,17,-31.818181818182,-1.4556506857481,Hatkanangle,Hatkanangle,1103094,1103094,2.3399517069806,"LINESTRING (74.45434570104558 16.709862642679674, 74.45434571012245 16.730906300918225)"
0.8,43.2,44,1.8099547511312,0.29814239699997,Hatkanangle,Hatkanangle,1103094,1103094,2.3400805820304,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631835730543 16.709862642677113)"
-5,43,38,-11.363636363636,-0.78567420131839,Hatkanangle,Hatkanangle,1103094,1103094,3.3095564874839,"LINESTRING (74.45434570104558 16.709862642679674, 74.47631836483579 16.68881666766596)"
12.6,49.4,62,25,4,Hatkanangle,Hatkanangle,1103094,1103094,2.3404669975616,"LINESTRING (74.45434570650006 16.66776837257837, 74.45434569638181 16.688816664929178)"
3.6,12.4,16,26.865671641791,0.87831006565368,Hatkanangle,Hatkanangle,1103094,1103094,3.3099207469313,"LINESTRING (74.45434570650006 16.66776837257837, 74.47631836483579 16.68881666766596)"
1.6,13.4,15,11.111111111111,1.1925695879999,Palus,Palus,1103106,1103106,2.33538970719,"LINESTRING (74.45434571010072 17.088290923714908, 74.43237305385979 17.088290923712343)"
0.2,12.8,13,1.4492753623188,0.045060590905933,Hatkanangle,Hatkanangle,1103094,1103094,4.6801613323263,"LINESTRING (74.45434571012245 16.730906300918225, 74.45434569638181 16.688816664929178)"
-6.2,29.2,23,-20.529801324503,-0.85003317051598,Hatkanangle,Hatkanangle,1103094,1103094,2.3399517069806,"LINESTRING (74.45434571012245 16.730906300918225, 74.45434570104558 16.709862642679674)"
2.8,39.2,42,6.9651741293532,0.45602363938912,Gadhinglaj,Hukeri,1103102,1103790,2.3455617421752,"LINESTRING (74.47631835310371 16.246319709159394, 74.47631836468595 16.26741381957736)"
0.6,13.4,14,4.1666666666667,0.11483385035264,Hatkanangle,Hatkanangle,1103094,1103094,5.2325791810949,"LINESTRING (74.47631835415905 16.73090629817935, 74.45434569638181 16.688816664929178)"
